gene,ensembl,name,pc1_loading,pc2_loading,category
TICRR,ENSG00000140534,TOPBP1-interacting checkpoint and replication regulator [Source:HGNC Symbol;Acc:HGNC:28704],0.0023524397540644923,-0.003958523691273557,neither
SLC17A7,ENSG00000104888,"solute carrier family 17 (vesicular glutamate transporter), member 7 [Source:HGNC Symbol;Acc:HGNC:16704]",0.013555426970289929,0.01227907460603721,neither
C1R,ENSG00000159403,"complement component 1, r subcomponent [Source:HGNC Symbol;Acc:HGNC:1246]",0.005040924456259845,0.014516459091769796,neither
LINC01314,ENSG00000259417,long intergenic non-protein coding RNA 1314 [Source:HGNC Symbol;Acc:HGNC:50507],-0.0014379613064737775,-0.017741309968813332,neither
TLR4,ENSG00000136869,toll-like receptor 4 [Source:HGNC Symbol;Acc:HGNC:11850],0.009512087628614973,-0.019010126047577038,neither
CDC25A,ENSG00000164045,cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725],4.968077626337999e-4,-0.008287117540026697,neither
FZD7,ENSG00000155760,frizzled class receptor 7 [Source:HGNC Symbol;Acc:HGNC:4045],-0.011262966880980893,-0.011444235775067185,neither
KIF18A,ENSG00000121621,kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441],0.010712525545047511,0.004148868319980042,neither
MCM5,ENSG00000100297,minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948],0.006077928967911282,-0.005723369211467445,neither
ARHGAP29,ENSG00000137962,Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207],0.017918440686279086,-0.0034910324659037035,neither
ANGPTL4,ENSG00000167772,angiopoietin like 4 [Source:HGNC Symbol;Acc:HGNC:16039],0.014659731905563288,-0.013589175295300576,neither
RAD54L,ENSG00000085999,RAD54-like (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:9826],0.004330079967740533,-0.00310584720409027,neither
CLMP,ENSG00000166250,CXADR-like membrane protein [Source:HGNC Symbol;Acc:HGNC:24039],0.009916909582459396,-0.017360083494236657,neither
CNR1,ENSG00000118432,cannabinoid receptor 1 (brain) [Source:HGNC Symbol;Acc:HGNC:2159],0.015741984917644027,-0.005320789511682678,neither
HCN2,ENSG00000099822,hyperpolarization activated cyclic nucleotide gated potassium channel 2 [Source:HGNC Symbol;Acc:HGNC:4846],0.018069698517103668,0.006634007978029058,neither
ABCC9,ENSG00000069431,ATP binding cassette subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:60],0.01077527805196953,-0.016589564058485443,neither
KRT9,ENSG00000171403,"keratin 9, type I [Source:HGNC Symbol;Acc:HGNC:6447]",0.016339110375635298,0.011489020062919167,neither
SERPINB7,ENSG00000166396,"serpin peptidase inhibitor, clade B (ovalbumin), member 7 [Source:HGNC Symbol;Acc:HGNC:13902]",0.016682516383961926,-0.0036126658173402685,neither
ZNF704,ENSG00000164684,zinc finger protein 704 [Source:HGNC Symbol;Acc:HGNC:32291],-0.01674336267713051,-0.007918132335960023,neither
RP11-351J23.2,ENSG00000272549,NA,0.009341672820010898,-0.019046339769363183,neither
HLA-DPB1,ENSG00000223865,"major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]",-0.009397927074690284,8.94841053485105e-5,neither
SYNPO2,ENSG00000172403,synaptopodin 2 [Source:HGNC Symbol;Acc:HGNC:17732],0.00822090271140258,0.011839731901543105,neither
EXOC3L2,ENSG00000130201,exocyst complex component 3-like 2 [Source:HGNC Symbol;Acc:HGNC:30162],0.013105222350913884,-0.011782046596293172,neither
CIITA,ENSG00000179583,"class II, major histocompatibility complex, transactivator [Source:HGNC Symbol;Acc:HGNC:7067]",-0.003779123666741009,-0.0075375000666417285,neither
SFMBT2,ENSG00000198879,Scm-like with four mbt domains 2 [Source:HGNC Symbol;Acc:HGNC:20256],0.013705234479754374,-0.011091200133934926,neither
PCDH10,ENSG00000138650,protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404],0.0030905737301107497,-0.014852085762438133,neither
SERPINA3,ENSG00000273259,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3 [Source:EntrezGene;Acc:12]",-0.016895817543761283,-0.011706813270495619,neither
MKI67,ENSG00000148773,marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107],0.0030585112073709527,-0.0031577978859523223,neither
PAGE1,ENSG00000068985,PAGE family member 1 [Source:HGNC Symbol;Acc:HGNC:4107],0.017979392923016375,-0.009544135105551386,neither
SLC16A9,ENSG00000165449,solute carrier family 16 member 9 [Source:HGNC Symbol;Acc:HGNC:23520],0.012774824408822454,0.015427803083857506,neither
ATOH8,ENSG00000168874,atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126],-0.005463436078237973,0.013590208234261148,neither
SLC22A4,ENSG00000197208,"solute carrier family 22 (organic cation/zwitterion transporter), member 4 [Source:HGNC Symbol;Acc:HGNC:10968]",0.010073784385280416,-0.016997695059002442,neither
KIAA1644,ENSG00000138944,KIAA1644 [Source:HGNC Symbol;Acc:HGNC:29335],0.010816790657165239,-0.008257786750841174,neither
ALOXE3,ENSG00000179148,arachidonate lipoxygenase 3 [Source:HGNC Symbol;Acc:HGNC:13743],0.008760899821220917,-0.01854832301171637,neither
HMCN2,ENSG00000148357,hemicentin 2 [Source:HGNC Symbol;Acc:HGNC:21293],0.009857727716501835,-0.01637697728972777,neither
ACPP,ENSG00000014257,"acid phosphatase, prostate [Source:HGNC Symbol;Acc:HGNC:125]",-0.014681227868794406,-0.010810038578085672,neither
SMTN,ENSG00000183963,smoothelin [Source:HGNC Symbol;Acc:HGNC:11126],0.013629899150237641,-0.016600080684517626,neither
SYT15,ENSG00000204176,synaptotagmin 15 [Source:HGNC Symbol;Acc:HGNC:17167],0.012557608144215473,0.016435884542715475,neither
AFAP1,ENSG00000196526,actin filament associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24017],-0.017610019392459746,-0.0020809549630540504,neither
FAM84A,ENSG00000162981,family with sequence similarity 84 member A [Source:HGNC Symbol;Acc:HGNC:20743],0.009134915417211668,-0.018427123023100886,neither
CDCA2,ENSG00000184661,cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623],0.007040910702483241,-0.0011702077576214833,neither
PTPRZ1,ENSG00000106278,"protein tyrosine phosphatase, receptor-type, Z polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:9685]",0.0040181426145090935,0.015555318592493468,neither
RNF122,ENSG00000133874,ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147],-0.013762275319352582,0.0054741270025244785,neither
HSD11B1,ENSG00000117594,hydroxysteroid (11-beta) dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5208],0.01130648070353471,-0.01613756932987428,neither
NLRP10,ENSG00000182261,"NLR family, pyrin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21464]",0.014856777390379177,-0.014726262991474328,neither
RP11-886D15.1,ENSG00000256422,NA,-0.017537337514166564,-0.0028946975468765023,neither
XAF1,ENSG00000132530,XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932],0.013539507187643112,0.011653529922711634,neither
ADAMTS16,ENSG00000145536,ADAM metallopeptidase with thrombospondin type 1 motif 16 [Source:HGNC Symbol;Acc:HGNC:17108],0.013449334045870027,0.009030791465677456,neither
PKP2,ENSG00000057294,plakophilin 2 [Source:HGNC Symbol;Acc:HGNC:9024],0.013933114169662076,0.007923311476078559,neither
HS3ST2,ENSG00000122254,heparan sulfate-glucosamine 3-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:5195],0.010151636727795765,-0.019121862556610716,neither
TRIP13,ENSG00000071539,thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307],0.005788514257334724,-0.0028031434480386952,neither
CTD-2319I12.10,ENSG00000280852,NA,-0.01721789683245156,-0.010751034586432248,neither
MESDC1,ENSG00000140406,mesoderm development candidate 1 [Source:HGNC Symbol;Acc:HGNC:13519],-0.017314075529541163,-0.006085074623519338,neither
STIL,ENSG00000123473,SCL/TAL1 interrupting locus [Source:HGNC Symbol;Acc:HGNC:10879],0.007761935993636566,-0.0038986874503894636,neither
KIF2C,ENSG00000142945,kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393],0.006161240634669808,-0.0035336142674030333,neither
LINC01605,ENSG00000253161,long intergenic non-protein coding RNA 1605 [Source:HGNC Symbol;Acc:HGNC:51654],0.017185332036056447,-0.010775935999688228,neither
RTN1,ENSG00000139970,reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467],0.014801762077130189,-0.011306609292371768,neither
COLEC10,ENSG00000184374,collectin subfamily member 10 [Source:HGNC Symbol;Acc:HGNC:2220],0.01072342432046323,0.006688724499082971,neither
MGST1,ENSG00000008394,microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061],0.016236520702904402,-0.0015018640446749464,neither
GINS2,ENSG00000131153,GINS complex subunit 2 (Psf2 homolog) [Source:HGNC Symbol;Acc:HGNC:24575],2.957736491904349e-4,-0.005418759803937044,neither
RP11-290O12.2,ENSG00000280241,NA,0.014849156114161228,0.00954743054033031,neither
EBF1,ENSG00000164330,early B-cell factor 1 [Source:HGNC Symbol;Acc:HGNC:3126],-0.007458647287431009,-0.017803242962074053,neither
CCNE2,ENSG00000175305,cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590],0.007383815407469715,-0.004441595275453937,neither
ARHGEF35,ENSG00000213214,Rho guanine nucleotide exchange factor 35 [Source:HGNC Symbol;Acc:HGNC:33846],-0.01750868514896774,0.004000942619016934,neither
OLIG1,ENSG00000184221,oligodendrocyte transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16983],-0.011475304061135234,-0.016500480328268334,neither
MELK,ENSG00000165304,maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870],0.007397764723697796,-8.798558837036609e-4,neither
TTK,ENSG00000112742,TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401],0.008965777820150577,-4.3697384084672634e-4,neither
NXPH3,ENSG00000182575,neurexophilin 3 [Source:HGNC Symbol;Acc:HGNC:8077],0.00954719728706955,-0.018001795955218898,neither
CDK1,ENSG00000170312,cyclin-dependent kinase 1 [Source:HGNC Symbol;Acc:HGNC:1722],0.005858521285380366,-0.0028328144113983667,neither
KRTAP5-AS1,ENSG00000233930,KRTAP5-1/KRTAP5-2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27877],0.014477012861150074,0.014691586584863029,neither
ADM2,ENSG00000128165,adrenomedullin 2 [Source:HGNC Symbol;Acc:HGNC:28898],0.017177113154779544,-0.00194970883438336,neither
PLK4,ENSG00000142731,polo-like kinase 4 [Source:HGNC Symbol;Acc:HGNC:11397],-0.001768398225739968,-0.002154295863220609,neither
ANGPT1,ENSG00000154188,angiopoietin 1 [Source:HGNC Symbol;Acc:HGNC:484],0.011511230041640985,0.006572894639117581,neither
HIST2H2BE,ENSG00000184678,"histone cluster 2, H2be [Source:HGNC Symbol;Acc:HGNC:4760]",0.009663373344903574,-0.006860607019967447,neither
POLQ,ENSG00000051341,"polymerase (DNA directed), theta [Source:HGNC Symbol;Acc:HGNC:9186]",0.005918432534203943,-8.949915177561605e-4,neither
C1QTNF1,ENSG00000173918,C1q and tumor necrosis factor related protein 1 [Source:HGNC Symbol;Acc:HGNC:14324],-0.016502323738032898,-0.010582977189790498,neither
HLA-B,ENSG00000234745,"major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]",0.015327296536940883,-0.004153204653320934,neither
ATP1B4,ENSG00000101892,"ATPase, Na+/K+ transporting, beta 4 polypeptide [Source:HGNC Symbol;Acc:HGNC:808]",0.00927880285334323,-0.017622984650847627,neither
EFNB1,ENSG00000090776,ephrin-B1 [Source:HGNC Symbol;Acc:HGNC:3226],0.01443361800697328,-0.008560054996982104,neither
PCSK1,ENSG00000175426,proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743],0.009047844353351018,-0.011143506725584309,neither
CCNA2,ENSG00000145386,cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578],-6.055078949630055e-4,4.0404680053239024e-4,neither
CDKN1C,ENSG00000129757,"cyclin-dependent kinase inhibitor 1C (p57, Kip2) [Source:HGNC Symbol;Acc:HGNC:1786]",-0.015413963277753809,-0.013928104176271565,neither
LINC01173,ENSG00000280744,long intergenic non-protein coding RNA 1173 [Source:HGNC Symbol;Acc:HGNC:49545],0.0158461160866429,0.012321655231829098,neither
PDGFD,ENSG00000170962,platelet derived growth factor D [Source:HGNC Symbol;Acc:HGNC:30620],0.004010375944430618,-0.015141996424127576,neither
HIST1H2BG,ENSG00000273802,"histone cluster 1, H2bg [Source:HGNC Symbol;Acc:HGNC:4746]",0.010931502404525936,-0.012651667163566797,neither
PKMYT1,ENSG00000127564,"protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]",0.004992736896883564,-0.0015309150967584978,neither
HCCAT5,ENSG00000260880,hepatocellular carcinoma associated transcript 5 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:48612],-0.017536300286914105,-0.011358919541338377,neither
DSP,ENSG00000096696,desmoplakin [Source:HGNC Symbol;Acc:HGNC:3052],0.00514441912903425,-0.020224518863910253,neither
SNAP25,ENSG00000132639,synaptosome associated protein 25kDa [Source:HGNC Symbol;Acc:HGNC:11132],0.012991479707638375,0.00601152210742509,neither
CDCA8,ENSG00000134690,cell division cycle associated 8 [Source:HGNC Symbol;Acc:HGNC:14629],0.007819024149402078,8.956327974271308e-4,neither
RASL12,ENSG00000103710,RAS-like family 12 [Source:HGNC Symbol;Acc:HGNC:30289],6.183204405584967e-4,-0.019918561699408165,neither
SHISA2,ENSG00000180730,shisa family member 2 [Source:HGNC Symbol;Acc:HGNC:20366],0.014083363083418725,-0.007210640876303051,neither
COL24A1,ENSG00000171502,"collagen, type XXIV, alpha 1 [Source:HGNC Symbol;Acc:HGNC:20821]",-0.005485205893670274,0.016657488625183615,neither
JAM2,ENSG00000154721,junctional adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:14686],0.013028954656087803,-0.016133003638583145,neither
EVA1A,ENSG00000115363,eva-1 homolog A (C. elegans) [Source:HGNC Symbol;Acc:HGNC:25816],0.009478561431388852,0.015545807671322787,neither
OLFM2,ENSG00000105088,olfactomedin 2 [Source:HGNC Symbol;Acc:HGNC:17189],0.007629130952045261,0.0157563987945649,neither
C10orf90,ENSG00000154493,chromosome 10 open reading frame 90 [Source:HGNC Symbol;Acc:HGNC:26563],-0.01608023575981587,-0.012988551914304532,neither
NUF2,ENSG00000143228,"NUF2, NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:14621]",0.005824911961127865,-0.006111270759170047,neither
BUB1B,ENSG00000156970,"BUB1B, mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1149]",0.005080851584178827,-4.203169266518534e-5,neither
PAX3,ENSG00000135903,paired box 3 [Source:HGNC Symbol;Acc:HGNC:8617],-0.013998757141605391,0.010964642898906057,neither
NTRK2,ENSG00000148053,"neurotrophic tyrosine kinase, receptor, type 2 [Source:HGNC Symbol;Acc:HGNC:8032]",0.016411332038212795,0.005002821671557001,neither
RP11-536K17.1,ENSG00000253672,NA,0.013013244624074369,-0.01594876623043749,neither
PHLDA1,ENSG00000139289,"pleckstrin homology-like domain, family A, member 1 [Source:HGNC Symbol;Acc:HGNC:8933]",0.003048156748930995,-0.018543710361465307,neither
SULF2,ENSG00000196562,sulfatase 2 [Source:HGNC Symbol;Acc:HGNC:20392],0.007443038613498086,0.011555139703582271,neither
MMP24,ENSG00000125966,matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172],0.016488096061909426,0.012369880695547472,neither
GPR37,ENSG00000170775,G protein-coupled receptor 37 (endothelin receptor type B-like) [Source:HGNC Symbol;Acc:HGNC:4494],-0.01706794544563783,-0.0053869959262731896,neither
RAPH1,ENSG00000173166,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:14436],0.014724599545649664,-0.013299524406141716,neither
CD7,ENSG00000173762,CD7 molecule [Source:HGNC Symbol;Acc:HGNC:1695],0.01007486081036063,0.013000526145642876,neither
LPCAT2,ENSG00000087253,lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032],0.011744590393981527,0.014575855009121945,neither
RP11-244F12.3,ENSG00000259498,NA,0.015597364737718548,0.01480753370359613,neither
AC026803.1,ENSG00000281206,NA,0.015210766275232386,0.008174182039887845,neither
CEP55,ENSG00000138180,centrosomal protein 55kDa [Source:HGNC Symbol;Acc:HGNC:1161],0.00929432987096583,0.00307562721265077,neither
CPNE5,ENSG00000124772,copine V [Source:HGNC Symbol;Acc:HGNC:2318],-0.012624262537216255,-0.014785647589773673,neither
TENM1,ENSG00000009694,teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:8117],-0.013734217584406376,-0.00825708292611413,neither
TPX2,ENSG00000088325,"TPX2, microtubule-associated [Source:HGNC Symbol;Acc:HGNC:1249]",0.008626275975692847,0.001586243847435202,neither
ESPL1,ENSG00000135476,"extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]",0.0037378304940455177,-2.6099698127612556e-4,neither
CKAP2L,ENSG00000169607,cytoskeleton associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:26877],0.008262037830173003,-0.0029197064165111413,neither
DLX1,ENSG00000144355,distal-less homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2914],-0.0064901459820634255,-0.001761351176098736,neither
CHRNA1,ENSG00000138435,"cholinergic receptor, nicotinic alpha 1 [Source:HGNC Symbol;Acc:HGNC:1955]",-0.014786462646353868,-0.012404494757471365,neither
RP11-735G4.1,ENSG00000226409,NA,-0.014303028391077707,-0.01481052881870014,neither
RP11-138M12.1,ENSG00000228704,NA,-0.015810548205440367,-0.012358202815569578,neither
F13A1,ENSG00000124491,"coagulation factor XIII, A1 polypeptide [Source:HGNC Symbol;Acc:HGNC:3531]",0.017286322622627408,-0.010974446432646312,neither
RAB6B,ENSG00000154917,"RAB6B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14902]",-0.01631898216995078,0.010781030969424092,neither
CDC20,ENSG00000117399,cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723],0.00857353554988505,-8.807275796393309e-5,neither
RP11-680A11.5,ENSG00000257605,NA,0.013726505765284582,-0.01623016293541963,neither
VTN,ENSG00000109072,vitronectin [Source:HGNC Symbol;Acc:HGNC:12724],0.011356825301250205,0.015235063209910022,neither
DDIAS,ENSG00000165490,DNA damage-induced apoptosis suppressor [Source:HGNC Symbol;Acc:HGNC:26351],0.006885258950491284,-0.006555683192661694,neither
INPP5F,ENSG00000198825,inositol polyphosphate-5-phosphatase F [Source:HGNC Symbol;Acc:HGNC:17054],-0.013307124780584226,-0.015262256964380425,neither
CTSL,ENSG00000135047,cathepsin L [Source:HGNC Symbol;Acc:HGNC:2537],0.008759040259117971,-0.017897295800251813,neither
CYP27A1,ENSG00000135929,cytochrome P450 family 27 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2605],-0.017364067060778893,0.008393774239383927,neither
DNAJB4,ENSG00000162616,DnaJ heat shock protein family (Hsp40) member B4 [Source:HGNC Symbol;Acc:HGNC:14886],0.01761493894431359,0.006935687960560557,neither
KCNC3,ENSG00000131398,"potassium channel, voltage gated Shaw related subfamily C, member 3 [Source:HGNC Symbol;Acc:HGNC:6235]",0.010273449406916303,-0.0161943483768996,neither
DBNDD1,ENSG00000003249,dysbindin (dystrobrevin binding protein 1) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455],-0.009603971367696874,-0.01901136102251819,neither
ZBTB7C,ENSG00000184828,zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700],0.014970003421423074,-0.002731720908538768,neither
TXNRD1,ENSG00000198431,thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437],0.017877073122375572,-0.001142476405176057,neither
CYP1B1,ENSG00000138061,cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597],0.015796092968195445,-0.010280364054858252,neither
PANX2,ENSG00000073150,pannexin 2 [Source:HGNC Symbol;Acc:HGNC:8600],0.014582872339706562,0.0030664052102640773,neither
WDR76,ENSG00000092470,WD repeat domain 76 [Source:HGNC Symbol;Acc:HGNC:25773],0.006469107878938566,-0.003288355080195582,neither
